year,month,date_of_month,day_of_week,births,weekend
2003,october,8,wednesday,13509,FALSE
2003,october,9,thursday,13285,FALSE
2003,october,10,friday,13306,FALSE
2003,october,11,saturday,8721,TRUE
2003,october,12,sunday,7816,TRUE
2003,october,13,monday,11455,FALSE
2003,october,14,tuesday,13274,FALSE
2003,october,15,wednesday,12949,FALSE
2003,october,16,thursday,12711,FALSE
2003,october,17,friday,12676,FALSE
2003,october,18,saturday,8564,TRUE
2003,october,19,sunday,7561,TRUE
2003,october,20,monday,12073,FALSE
2003,october,21,tuesday,13300,FALSE
2003,october,22,wednesday,13054,FALSE
2003,october,23,thursday,12817,FALSE
2003,october,24,friday,12566,FALSE
2003,october,25,saturday,8568,TRUE
2003,october,26,sunday,7818,TRUE
2003,october,27,monday,11956,FALSE
2003,october,28,tuesday,13426,FALSE
2003,october,29,wednesday,12950,FALSE
2003,october,30,thursday,12600,FALSE
2003,october,31,friday,11005,FALSE
2003,november,1,saturday,8491,TRUE
2003,november,2,sunday,7716,TRUE
2003,november,3,monday,12443,FALSE
2003,november,4,tuesday,13374,FALSE
2003,november,5,wednesday,12998,FALSE
2003,november,6,thursday,12801,FALSE
2003,november,7,friday,12535,FALSE
2003,november,8,saturday,8719,TRUE
2003,november,9,sunday,7481,TRUE
2003,november,10,monday,12117,FALSE
2003,november,11,tuesday,13166,FALSE
2003,november,12,wednesday,12680,FALSE
2003,november,13,thursday,12438,FALSE
2003,november,14,friday,12433,FALSE
2003,november,15,saturday,8309,TRUE
2003,november,16,sunday,7486,TRUE
2003,november,17,monday,12006,FALSE
2003,november,18,tuesday,13330,FALSE
2003,november,19,wednesday,12879,FALSE
2003,november,20,thursday,12988,FALSE
2003,november,21,friday,13036,FALSE
2003,november,22,saturday,8623,TRUE
2003,november,23,sunday,7383,TRUE
2003,november,24,monday,13035,FALSE
2003,november,25,tuesday,13732,FALSE
2003,november,26,wednesday,12069,FALSE
2003,november,27,thursday,7340,FALSE
2003,november,28,friday,9407,FALSE
2003,november,29,saturday,8043,TRUE
2003,november,30,sunday,7330,TRUE
2003,december,1,monday,12213,FALSE
2003,december,2,tuesday,13454,FALSE
2003,december,3,wednesday,13199,FALSE
2003,december,4,thursday,12631,FALSE
2003,december,5,friday,12180,FALSE
2003,december,6,saturday,8247,TRUE
2003,december,7,sunday,7383,TRUE
2003,december,8,monday,11708,FALSE
2003,december,9,tuesday,13001,FALSE
2003,december,10,wednesday,12739,FALSE
2003,december,11,thursday,12502,FALSE
2003,december,12,friday,12484,FALSE
2003,december,13,saturday,8303,TRUE
2003,december,14,sunday,7462,TRUE
2003,december,15,monday,12319,FALSE
2003,december,16,tuesday,13649,FALSE
2003,december,17,wednesday,13454,FALSE
2003,december,18,thursday,13865,FALSE
2003,december,19,friday,13693,FALSE
2003,december,20,saturday,8953,TRUE
2003,december,21,sunday,7657,TRUE
2003,december,22,monday,13249,FALSE
2003,december,23,tuesday,12939,FALSE
2003,december,24,wednesday,9272,FALSE
2003,december,25,thursday,6744,FALSE
2003,december,26,friday,10431,FALSE
2003,december,27,saturday,8785,TRUE
2003,december,28,sunday,7763,TRUE
2003,december,29,monday,13125,FALSE
2003,december,30,tuesday,14700,FALSE
2003,december,31,wednesday,12540,FALSE
2004,january,1,thursday,8205,FALSE
2004,january,2,friday,10586,FALSE
2004,january,3,saturday,8337,TRUE
2004,january,4,sunday,7359,TRUE
2004,january,5,monday,11489,FALSE
2004,january,6,tuesday,12755,FALSE
2004,january,7,wednesday,12716,FALSE
2004,january,8,thursday,12781,FALSE
2004,january,9,friday,12469,FALSE
2004,january,10,saturday,8337,TRUE
2004,january,11,sunday,7316,TRUE
2004,january,12,monday,11813,FALSE
2004,january,13,tuesday,12639,FALSE
2004,january,14,wednesday,12965,FALSE
2004,january,15,thursday,12837,FALSE
2004,january,16,friday,12424,FALSE
2004,january,17,saturday,8442,TRUE
2004,january,18,sunday,7512,TRUE
2004,january,19,monday,11152,FALSE
2004,january,20,tuesday,12810,FALSE
2004,january,21,wednesday,12753,FALSE
2004,january,22,thursday,12675,FALSE
2004,january,23,friday,12643,FALSE
2004,january,24,saturday,8632,TRUE
2004,january,25,sunday,7556,TRUE
2004,january,26,monday,11611,FALSE
2004,january,27,tuesday,12892,FALSE
2004,january,28,wednesday,12373,FALSE
2004,january,29,thursday,12313,FALSE
2004,january,30,friday,12375,FALSE
2004,january,31,saturday,8310,TRUE
2004,february,1,sunday,7270,TRUE
2004,february,2,monday,11686,FALSE
2004,february,3,tuesday,13211,FALSE
2004,february,4,wednesday,12580,FALSE
2004,february,5,thursday,12572,FALSE
2004,february,6,friday,12371,FALSE
2004,february,7,saturday,8533,TRUE
2004,february,8,sunday,7440,TRUE
2004,february,9,monday,11654,FALSE
2004,february,10,tuesday,13139,FALSE
2004,february,11,wednesday,12966,FALSE
2004,february,12,thursday,12957,FALSE
2004,february,13,friday,11749,FALSE
2004,february,14,saturday,8944,TRUE
2004,february,15,sunday,7603,TRUE
2004,february,16,monday,11280,FALSE
2004,february,17,tuesday,12790,FALSE
2004,february,18,wednesday,12954,FALSE
2004,february,19,thursday,12709,FALSE
2004,february,20,friday,12720,FALSE
2004,february,21,saturday,8481,TRUE
2004,february,22,sunday,7552,TRUE
2004,february,23,monday,11565,FALSE
2004,february,24,tuesday,13009,FALSE
2004,february,25,wednesday,12800,FALSE
2004,february,26,thursday,12621,FALSE
2004,february,27,friday,12403,FALSE
2004,february,28,saturday,8488,TRUE
2004,february,29,sunday,7301,TRUE
2004,march,1,monday,12017,FALSE
2004,march,2,tuesday,12943,FALSE
2004,march,3,wednesday,12696,FALSE
2004,march,4,thursday,12611,FALSE
2004,march,5,friday,12407,FALSE
2004,march,6,saturday,8532,TRUE
2004,march,7,sunday,7304,TRUE
2004,march,8,monday,11816,FALSE
2004,march,9,tuesday,12988,FALSE
2004,march,10,wednesday,12777,FALSE
2004,march,11,thursday,12797,FALSE
2004,march,12,friday,12519,FALSE
2004,march,13,saturday,8398,TRUE
2004,march,14,sunday,7401,TRUE
2004,march,15,monday,11903,FALSE
2004,march,16,tuesday,12873,FALSE
2004,march,17,wednesday,12979,FALSE
2004,march,18,thursday,12710,FALSE
2004,march,19,friday,12480,FALSE
2004,march,20,saturday,8329,TRUE
2004,march,21,sunday,7548,TRUE
2004,march,22,monday,11842,FALSE
2004,march,23,tuesday,12978,FALSE
2004,march,24,wednesday,12765,FALSE
2004,march,25,thursday,12835,FALSE
2004,march,26,friday,12372,FALSE
2004,march,27,saturday,8602,TRUE
2004,march,28,sunday,7549,TRUE
2004,march,29,monday,11788,FALSE
2004,march,30,tuesday,13078,FALSE
2004,march,31,wednesday,12542,FALSE
2004,april,1,thursday,12138,FALSE
2004,april,2,friday,12776,FALSE
2004,april,3,saturday,8479,TRUE
2004,april,4,sunday,7559,TRUE
2004,april,5,monday,12013,FALSE
2004,april,6,tuesday,13122,FALSE
2004,april,7,wednesday,12929,FALSE
2004,april,8,thursday,12836,FALSE
2004,april,9,friday,11695,FALSE
2004,april,10,saturday,8148,TRUE
2004,april,11,sunday,6969,TRUE
2004,april,12,monday,11751,FALSE
2004,april,13,tuesday,12613,FALSE
2004,april,14,wednesday,12732,FALSE
2004,april,15,thursday,12785,FALSE
2004,april,16,friday,12482,FALSE
2004,april,17,saturday,8584,TRUE
2004,april,18,sunday,7447,TRUE
2004,april,19,monday,11792,FALSE
2004,april,20,tuesday,13128,FALSE
2004,april,21,wednesday,12787,FALSE
2004,april,22,thursday,12866,FALSE
2004,april,23,friday,12442,FALSE
2004,april,24,saturday,8595,TRUE
2004,april,25,sunday,7507,TRUE
2004,april,26,monday,12020,FALSE
2004,april,27,tuesday,13147,FALSE
2004,april,28,wednesday,12756,FALSE
2004,april,29,thursday,12617,FALSE
2004,april,30,friday,12364,FALSE
2004,may,1,saturday,8259,TRUE
2004,may,2,sunday,7433,TRUE
2004,may,3,monday,11839,FALSE
2004,may,4,tuesday,12824,FALSE
2004,may,5,wednesday,12852,FALSE
2004,may,6,thursday,12707,FALSE
2004,may,7,friday,12582,FALSE
2004,may,8,saturday,8599,TRUE
2004,may,9,sunday,7380,TRUE
2004,may,10,monday,12243,FALSE
2004,may,11,tuesday,13229,FALSE
2004,may,12,wednesday,12989,FALSE
2004,may,13,thursday,12373,FALSE
2004,may,14,friday,12688,FALSE
2004,may,15,saturday,8498,TRUE
2004,may,16,sunday,7614,TRUE
2004,may,17,monday,12172,FALSE
2004,may,18,tuesday,13294,FALSE
2004,may,19,wednesday,12576,FALSE
2004,may,20,thursday,13036,FALSE
2004,may,21,friday,12625,FALSE
2004,may,22,saturday,8614,TRUE
2004,may,23,sunday,7628,TRUE
2004,may,24,monday,12341,FALSE
2004,may,25,tuesday,13451,FALSE
2004,may,26,wednesday,12891,FALSE
2004,may,27,thursday,13470,FALSE
2004,may,28,friday,12941,FALSE
2004,may,29,saturday,8720,TRUE
2004,may,30,sunday,7511,TRUE
2004,may,31,monday,7869,FALSE
2004,june,1,tuesday,12440,FALSE
2004,june,2,wednesday,13785,FALSE
2004,june,3,thursday,13644,FALSE
2004,june,4,friday,13059,FALSE
2004,june,5,saturday,8706,TRUE
2004,june,6,sunday,7451,TRUE
2004,june,7,monday,12173,FALSE
2004,june,8,tuesday,13339,FALSE
2004,june,9,wednesday,12806,FALSE
2004,june,10,thursday,13141,FALSE
2004,june,11,friday,12691,FALSE
2004,june,12,saturday,8581,TRUE
2004,june,13,sunday,7649,TRUE
2004,june,14,monday,12200,FALSE
2004,june,15,tuesday,13317,FALSE
2004,june,16,wednesday,13141,FALSE
2004,june,17,thursday,13165,FALSE
2004,june,18,friday,12785,FALSE
2004,june,19,saturday,8492,TRUE
2004,june,20,sunday,7629,TRUE
2004,june,21,monday,12093,FALSE
2004,june,22,tuesday,13237,FALSE
2004,june,23,wednesday,13096,FALSE
2004,june,24,thursday,13267,FALSE
2004,june,25,friday,13074,FALSE
2004,june,26,saturday,8786,TRUE
2004,june,27,sunday,7715,TRUE
2004,june,28,monday,12383,FALSE
2004,june,29,tuesday,13587,FALSE
2004,june,30,wednesday,13444,FALSE
2004,july,1,thursday,13887,FALSE
2004,july,2,friday,13271,FALSE
2004,july,3,saturday,8900,TRUE
2004,july,4,sunday,7820,TRUE
2004,july,5,monday,8978,FALSE
2004,july,6,tuesday,13221,FALSE
2004,july,7,wednesday,14496,FALSE
2004,july,8,thursday,14056,FALSE
2004,july,9,friday,13874,FALSE
2004,july,10,saturday,9040,TRUE
2004,july,11,sunday,7862,TRUE
2004,july,12,monday,12621,FALSE
2004,july,13,tuesday,13214,FALSE
2004,july,14,wednesday,13610,FALSE
2004,july,15,thursday,13601,FALSE
2004,july,16,friday,13411,FALSE
2004,july,17,saturday,9067,TRUE
2004,july,18,sunday,7797,TRUE
2004,july,19,monday,12286,FALSE
2004,july,20,tuesday,13804,FALSE
2004,july,21,wednesday,13370,FALSE
2004,july,22,thursday,13574,FALSE
2004,july,23,friday,12974,FALSE
2004,july,24,saturday,9046,TRUE
2004,july,25,sunday,7549,TRUE
2004,july,26,monday,12266,FALSE
2004,july,27,tuesday,13454,FALSE
2004,july,28,wednesday,13258,FALSE
2004,july,29,thursday,13281,FALSE
2004,july,30,friday,12934,FALSE
2004,july,31,saturday,8858,TRUE
2004,august,1,sunday,7837,TRUE
2004,august,2,monday,12428,FALSE
2004,august,3,tuesday,13249,FALSE
2004,august,4,wednesday,13498,FALSE
2004,august,5,thursday,13234,FALSE
2004,august,6,friday,12935,FALSE
2004,august,7,saturday,8860,TRUE
2004,august,8,sunday,7773,TRUE
2004,august,9,monday,12310,FALSE
2004,august,10,tuesday,13571,FALSE
2004,august,11,wednesday,13405,FALSE
2004,august,12,thursday,13448,FALSE
2004,august,13,friday,12275,FALSE
2004,august,14,saturday,8884,TRUE
2004,august,15,sunday,7885,TRUE
2004,august,16,monday,12328,FALSE
2004,august,17,tuesday,13551,FALSE
2004,august,18,wednesday,13274,FALSE
2004,august,19,thursday,13088,FALSE
2004,august,20,friday,13228,FALSE
2004,august,21,saturday,8944,TRUE
2004,august,22,sunday,7950,TRUE
2004,august,23,monday,12285,FALSE
2004,august,24,tuesday,13556,FALSE
2004,august,25,wednesday,13116,FALSE
2004,august,26,thursday,13196,FALSE
2004,august,27,friday,12971,FALSE
2004,august,28,saturday,9049,TRUE
2004,august,29,sunday,7783,TRUE
2004,august,30,monday,12342,FALSE
2004,august,31,tuesday,13582,FALSE
2004,september,1,wednesday,13418,FALSE
2004,september,2,thursday,13539,FALSE
2004,september,3,friday,13245,FALSE
2004,september,4,saturday,8881,TRUE
2004,september,5,sunday,7875,TRUE
2004,september,6,monday,8281,FALSE
2004,september,7,tuesday,12884,FALSE
2004,september,8,wednesday,14492,FALSE
2004,september,9,thursday,14526,FALSE
2004,september,10,friday,14081,FALSE
2004,september,11,saturday,9253,TRUE
2004,september,12,sunday,8281,TRUE
2004,september,13,monday,12644,FALSE
2004,september,14,tuesday,14172,FALSE
2004,september,15,wednesday,13641,FALSE
2004,september,16,thursday,13432,FALSE
2004,september,17,friday,13577,FALSE
2004,september,18,saturday,9387,TRUE
2004,september,19,sunday,8251,TRUE
2004,september,20,monday,12963,FALSE
2004,september,21,tuesday,13932,FALSE
2004,september,22,wednesday,13749,FALSE
2004,september,23,thursday,13969,FALSE
2004,september,24,friday,13722,FALSE
2004,september,25,saturday,9142,TRUE
2004,september,26,sunday,8143,TRUE
2004,september,27,monday,12674,FALSE
2004,september,28,tuesday,13882,FALSE
2004,september,29,wednesday,13416,FALSE
2004,september,30,thursday,13443,FALSE
2004,october,1,friday,13256,FALSE
2004,october,2,saturday,8886,TRUE
2004,october,3,sunday,7719,TRUE
2004,october,4,monday,12591,FALSE
2004,october,5,tuesday,13707,FALSE
2004,october,6,wednesday,13317,FALSE
2004,october,7,thursday,13383,FALSE
2004,october,8,friday,13122,FALSE
2004,october,9,saturday,8716,TRUE
2004,october,10,sunday,7709,TRUE
2004,october,11,monday,11758,FALSE
2004,october,12,tuesday,13405,FALSE
2004,october,13,wednesday,13069,FALSE
2004,october,14,thursday,13259,FALSE
2004,october,15,friday,13111,FALSE
2004,october,16,saturday,8802,TRUE
2004,october,17,sunday,7661,TRUE
2004,october,18,monday,12252,FALSE
2004,october,19,tuesday,13271,FALSE
2004,october,20,wednesday,12967,FALSE
2004,october,21,thursday,12959,FALSE
2004,october,22,friday,12887,FALSE
2004,october,23,saturday,8627,TRUE
2004,october,24,sunday,7699,TRUE
2004,october,25,monday,12341,FALSE
2004,october,26,tuesday,13464,FALSE
2004,october,27,wednesday,13178,FALSE
2004,october,28,thursday,13287,FALSE
2004,october,29,friday,12473,FALSE
2004,october,30,saturday,8616,TRUE
2004,october,31,sunday,7556,TRUE
2004,november,1,monday,12173,FALSE
2004,november,2,tuesday,13212,FALSE
2004,november,3,wednesday,13004,FALSE
2004,november,4,thursday,13075,FALSE
2004,november,5,friday,12900,FALSE
2004,november,6,saturday,8789,TRUE
2004,november,7,sunday,7734,TRUE
2004,november,8,monday,12420,FALSE
2004,november,9,tuesday,13351,FALSE
2004,november,10,wednesday,13017,FALSE
2004,november,11,thursday,12976,FALSE
2004,november,12,friday,12783,FALSE
2004,november,13,saturday,8626,TRUE
2004,november,14,sunday,7503,TRUE
2004,november,15,monday,12293,FALSE
2004,november,16,tuesday,13528,FALSE
2004,november,17,wednesday,13124,FALSE
2004,november,18,thursday,13348,FALSE
2004,november,19,friday,13063,FALSE
2004,november,20,saturday,8694,TRUE
2004,november,21,sunday,7742,TRUE
2004,november,22,monday,13463,FALSE
2004,november,23,tuesday,14238,FALSE
2004,november,24,wednesday,12430,FALSE
2004,november,25,thursday,7614,FALSE
2004,november,26,friday,9370,FALSE
2004,november,27,saturday,8118,TRUE
2004,november,28,sunday,7540,TRUE
2004,november,29,monday,12315,FALSE
2004,november,30,tuesday,13916,FALSE
2004,december,1,wednesday,13385,FALSE
2004,december,2,thursday,12989,FALSE
2004,december,3,friday,12604,FALSE
2004,december,4,saturday,8616,TRUE
2004,december,5,sunday,7606,TRUE
2004,december,6,monday,12054,FALSE
2004,december,7,tuesday,13372,FALSE
2004,december,8,wednesday,13179,FALSE
2004,december,9,thursday,12872,FALSE
2004,december,10,friday,12719,FALSE
2004,december,11,saturday,8550,TRUE
2004,december,12,sunday,7649,TRUE
2004,december,13,monday,11809,FALSE
2004,december,14,tuesday,13360,FALSE
2004,december,15,wednesday,13380,FALSE
2004,december,16,thursday,13418,FALSE
2004,december,17,friday,13090,FALSE
2004,december,18,saturday,8623,TRUE
2004,december,19,sunday,7552,TRUE
2004,december,20,monday,13587,FALSE
2004,december,21,tuesday,14390,FALSE
2004,december,22,wednesday,13006,FALSE
2004,december,23,thursday,11043,FALSE
2004,december,24,friday,7813,FALSE
2004,december,25,saturday,6259,TRUE
2004,december,26,sunday,7087,TRUE
2004,december,27,monday,12276,FALSE
2004,december,28,tuesday,13965,FALSE
2004,december,29,wednesday,13642,FALSE
2004,december,30,thursday,13314,FALSE
2004,december,31,friday,10130,FALSE
2005,january,1,saturday,7317,TRUE
2005,january,2,sunday,6871,TRUE
2005,january,3,monday,11153,FALSE
2005,january,4,tuesday,12644,FALSE
2005,january,5,wednesday,12671,FALSE
2005,january,6,thursday,12733,FALSE
2005,january,7,friday,12581,FALSE
2005,january,8,saturday,8376,TRUE
2005,january,9,sunday,7169,TRUE
2005,january,10,monday,11803,FALSE
2005,january,11,tuesday,12949,FALSE
2005,january,12,wednesday,12842,FALSE
2005,january,13,thursday,12357,FALSE
2005,january,14,friday,12562,FALSE
2005,january,15,saturday,8502,TRUE
2005,january,16,sunday,7192,TRUE
2005,january,17,monday,11059,FALSE
2005,january,18,tuesday,12677,FALSE
2005,january,19,wednesday,12726,FALSE
2005,january,20,thursday,12847,FALSE
2005,january,21,friday,12579,FALSE
2005,january,22,saturday,8255,TRUE
2005,january,23,sunday,7376,TRUE
2005,january,24,monday,11716,FALSE
2005,january,25,tuesday,13295,FALSE
2005,january,26,wednesday,12733,FALSE
2005,january,27,thursday,12680,FALSE
2005,january,28,friday,12578,FALSE
2005,january,29,saturday,8303,TRUE
2005,january,30,sunday,7402,TRUE
2005,january,31,monday,11530,FALSE
2005,february,1,tuesday,13263,FALSE
2005,february,2,wednesday,12966,FALSE
2005,february,3,thursday,12638,FALSE
2005,february,4,friday,12671,FALSE
2005,february,5,saturday,8539,TRUE
2005,february,6,sunday,7432,TRUE
2005,february,7,monday,11867,FALSE
2005,february,8,tuesday,12927,FALSE
2005,february,9,wednesday,12469,FALSE
2005,february,10,thursday,12865,FALSE
2005,february,11,friday,12517,FALSE
2005,february,12,saturday,8462,TRUE
2005,february,13,sunday,7395,TRUE
2005,february,14,monday,12386,FALSE
2005,february,15,tuesday,13378,FALSE
2005,february,16,wednesday,13029,FALSE
2005,february,17,thursday,12718,FALSE
2005,february,18,friday,12589,FALSE
2005,february,19,saturday,8318,TRUE
2005,february,20,sunday,7342,TRUE
2005,february,21,monday,11087,FALSE
2005,february,22,tuesday,12699,FALSE
2005,february,23,wednesday,12685,FALSE
2005,february,24,thursday,12733,FALSE
2005,february,25,friday,12495,FALSE
2005,february,26,saturday,8293,TRUE
2005,february,27,sunday,7449,TRUE
2005,february,28,monday,11678,FALSE
2005,march,1,tuesday,13042,FALSE
2005,march,2,wednesday,12765,FALSE
2005,march,3,thursday,13018,FALSE
2005,march,4,friday,12772,FALSE
2005,march,5,saturday,8499,TRUE
2005,march,6,sunday,7382,TRUE
2005,march,7,monday,11801,FALSE
2005,march,8,tuesday,12969,FALSE
2005,march,9,wednesday,12700,FALSE
2005,march,10,thursday,12920,FALSE
2005,march,11,friday,12777,FALSE
2005,march,12,saturday,8511,TRUE
2005,march,13,sunday,7239,TRUE
2005,march,14,monday,12086,FALSE
2005,march,15,tuesday,13144,FALSE
2005,march,16,wednesday,12718,FALSE
2005,march,17,thursday,13118,FALSE
2005,march,18,friday,12690,FALSE
2005,march,19,saturday,8557,TRUE
2005,march,20,sunday,7454,TRUE
2005,march,21,monday,12108,FALSE
2005,march,22,tuesday,13386,FALSE
2005,march,23,wednesday,12910,FALSE
2005,march,24,thursday,12912,FALSE
2005,march,25,friday,12111,FALSE
2005,march,26,saturday,7980,TRUE
2005,march,27,sunday,6923,TRUE
2005,march,28,monday,11820,FALSE
2005,march,29,tuesday,13028,FALSE
2005,march,30,wednesday,12947,FALSE
2005,march,31,thursday,12834,FALSE
2005,april,1,friday,11760,FALSE
2005,april,2,saturday,8574,TRUE
2005,april,3,sunday,7065,TRUE
2005,april,4,monday,12457,FALSE
2005,april,5,tuesday,13274,FALSE
2005,april,6,wednesday,13200,FALSE
2005,april,7,thursday,12996,FALSE
2005,april,8,friday,12747,FALSE
2005,april,9,saturday,8355,TRUE
2005,april,10,sunday,7443,TRUE
2005,april,11,monday,12143,FALSE
2005,april,12,tuesday,13146,FALSE
2005,april,13,wednesday,12452,FALSE
2005,april,14,thursday,12976,FALSE
2005,april,15,friday,13063,FALSE
2005,april,16,saturday,8291,TRUE
2005,april,17,sunday,7214,TRUE
2005,april,18,monday,12023,FALSE
2005,april,19,tuesday,13197,FALSE
2005,april,20,wednesday,13120,FALSE
2005,april,21,thursday,12978,FALSE
2005,april,22,friday,12543,FALSE
2005,april,23,saturday,8244,TRUE
2005,april,24,sunday,7267,TRUE
2005,april,25,monday,12002,FALSE
2005,april,26,tuesday,13157,FALSE
2005,april,27,wednesday,12929,FALSE
2005,april,28,thursday,12822,FALSE
2005,april,29,friday,12342,FALSE
2005,april,30,saturday,8280,TRUE
2005,may,1,sunday,7230,TRUE
2005,may,2,monday,11980,FALSE
2005,may,3,tuesday,13079,FALSE
2005,may,4,wednesday,12841,FALSE
2005,may,5,thursday,14357,FALSE
2005,may,6,friday,12496,FALSE
2005,may,7,saturday,8204,TRUE
2005,may,8,sunday,7349,TRUE
2005,may,9,monday,12155,FALSE
2005,may,10,tuesday,13299,FALSE
2005,may,11,wednesday,12762,FALSE
2005,may,12,thursday,13251,FALSE
2005,may,13,friday,11803,FALSE
2005,may,14,saturday,8610,TRUE
2005,may,15,sunday,7515,TRUE
2005,may,16,monday,12307,FALSE
2005,may,17,tuesday,13659,FALSE
2005,may,18,wednesday,13378,FALSE
2005,may,19,thursday,13114,FALSE
2005,may,20,friday,13007,FALSE
2005,may,21,saturday,8490,TRUE
2005,may,22,sunday,7386,TRUE
2005,may,23,monday,12445,FALSE
2005,may,24,tuesday,13740,FALSE
2005,may,25,wednesday,13793,FALSE
2005,may,26,thursday,13654,FALSE
2005,may,27,friday,13378,FALSE
2005,may,28,saturday,8688,TRUE
2005,may,29,sunday,7270,TRUE
2005,may,30,monday,7886,FALSE
2005,may,31,tuesday,12610,FALSE
2005,june,1,wednesday,14054,FALSE
2005,june,2,thursday,13666,FALSE
2005,june,3,friday,13483,FALSE
2005,june,4,saturday,8686,TRUE
2005,june,5,sunday,7791,TRUE
2005,june,6,monday,12363,FALSE
2005,june,7,tuesday,13481,FALSE
2005,june,8,wednesday,13138,FALSE
2005,june,9,thursday,13422,FALSE
2005,june,10,friday,13230,FALSE
2005,june,11,saturday,8621,TRUE
2005,june,12,sunday,7487,TRUE
2005,june,13,monday,11843,FALSE
2005,june,14,tuesday,13815,FALSE
2005,june,15,wednesday,13261,FALSE
2005,june,16,thursday,13033,FALSE
2005,june,17,friday,12821,FALSE
2005,june,18,saturday,8573,TRUE
2005,june,19,sunday,7522,TRUE
2005,june,20,monday,12332,FALSE
2005,june,21,tuesday,13439,FALSE
2005,june,22,wednesday,13342,FALSE
2005,june,23,thursday,13458,FALSE
2005,june,24,friday,13032,FALSE
2005,june,25,saturday,8737,TRUE
2005,june,26,sunday,7603,TRUE
2005,june,27,monday,12488,FALSE
2005,june,28,tuesday,13813,FALSE
2005,june,29,wednesday,14039,FALSE
2005,june,30,thursday,14003,FALSE
2005,july,1,friday,13759,FALSE
2005,july,2,saturday,8862,TRUE
2005,july,3,sunday,7668,TRUE
2005,july,4,monday,7733,FALSE
2005,july,5,tuesday,12847,FALSE
2005,july,6,wednesday,14562,FALSE
2005,july,7,thursday,14627,FALSE
2005,july,8,friday,14136,FALSE
2005,july,9,saturday,9189,TRUE
2005,july,10,sunday,7829,TRUE
2005,july,11,monday,12626,FALSE
2005,july,12,tuesday,13884,FALSE
2005,july,13,wednesday,13431,FALSE
2005,july,14,thursday,14038,FALSE
2005,july,15,friday,13685,FALSE
2005,july,16,saturday,9036,TRUE
2005,july,17,sunday,7793,TRUE
2005,july,18,monday,12698,FALSE
2005,july,19,tuesday,13791,FALSE
2005,july,20,wednesday,13603,FALSE
2005,july,21,thursday,13870,FALSE
2005,july,22,friday,13390,FALSE
2005,july,23,saturday,8916,TRUE
2005,july,24,sunday,7762,TRUE
2005,july,25,monday,12651,FALSE
2005,july,26,tuesday,13671,FALSE
2005,july,27,wednesday,13528,FALSE
2005,july,28,thursday,13621,FALSE
2005,july,29,friday,13260,FALSE
2005,july,30,saturday,8987,TRUE
2005,july,31,sunday,7743,TRUE
2005,august,1,monday,12415,FALSE
2005,august,2,tuesday,13730,FALSE
2005,august,3,wednesday,13350,FALSE
2005,august,4,thursday,13511,FALSE
2005,august,5,friday,13413,FALSE
2005,august,6,saturday,8820,TRUE
2005,august,7,sunday,7662,TRUE
2005,august,8,monday,12553,FALSE
2005,august,9,tuesday,13893,FALSE
2005,august,10,wednesday,13593,FALSE
2005,august,11,thursday,14011,FALSE
2005,august,12,friday,13610,FALSE
2005,august,13,saturday,9049,TRUE
2005,august,14,sunday,7867,TRUE
2005,august,15,monday,12740,FALSE
2005,august,16,tuesday,13998,FALSE
2005,august,17,wednesday,13801,FALSE
2005,august,18,thursday,14009,FALSE
2005,august,19,friday,13365,FALSE
2005,august,20,saturday,9118,TRUE
2005,august,21,sunday,7776,TRUE
2005,august,22,monday,12487,FALSE
2005,august,23,tuesday,13739,FALSE
2005,august,24,wednesday,13569,FALSE
2005,august,25,thursday,13824,FALSE
2005,august,26,friday,13327,FALSE
2005,august,27,saturday,8952,TRUE
2005,august,28,sunday,7743,TRUE
2005,august,29,monday,12711,FALSE
2005,august,30,tuesday,13933,FALSE
2005,august,31,wednesday,13898,FALSE
2005,september,1,thursday,14160,FALSE
2005,september,2,friday,13904,FALSE
2005,september,3,saturday,9128,TRUE
2005,september,4,sunday,7931,TRUE
2005,september,5,monday,8116,FALSE
2005,september,6,tuesday,13124,FALSE
2005,september,7,wednesday,14744,FALSE
2005,september,8,thursday,14740,FALSE
2005,september,9,friday,14505,FALSE
2005,september,10,saturday,9565,TRUE
2005,september,11,sunday,8041,TRUE
2005,september,12,monday,13189,FALSE
2005,september,13,tuesday,13951,FALSE
2005,september,14,wednesday,14160,FALSE
2005,september,15,thursday,14263,FALSE
2005,september,16,friday,14189,FALSE
2005,september,17,saturday,9459,TRUE
2005,september,18,sunday,8262,TRUE
2005,september,19,monday,13460,FALSE
2005,september,20,tuesday,14590,FALSE
2005,september,21,wednesday,14203,FALSE
2005,september,22,thursday,13973,FALSE
2005,september,23,friday,13776,FALSE
2005,september,24,saturday,9207,TRUE
2005,september,25,sunday,8028,TRUE
2005,september,26,monday,12952,FALSE
2005,september,27,tuesday,13955,FALSE
2005,september,28,wednesday,13785,FALSE
2005,september,29,thursday,13540,FALSE
2005,september,30,friday,13454,FALSE
2005,october,1,saturday,8820,TRUE
2005,october,2,sunday,7841,TRUE
2005,october,3,monday,12816,FALSE
2005,october,4,tuesday,13449,FALSE
2005,october,5,wednesday,13488,FALSE
2005,october,6,thursday,13552,FALSE
2005,october,7,friday,13056,FALSE
2005,october,8,saturday,8846,TRUE
2005,october,9,sunday,7508,TRUE
2005,october,10,monday,12298,FALSE
2005,october,11,tuesday,13256,FALSE
